USER_ID,AGE,GENDER,LOCATION,SALARY
22151,36,FEMALE,91709,78336
22152,40,FEMALE,10025,49733
22153,41,MALE,90044,22091
22154,37,MALE,91335,40792
22155,39,MALE,95076,45354
22156,34,MALE,90044,22091
22157,45,MALE,11207,24163
22158,35,MALE,11219,26648
22159,32,FEMALE,11235,31013
22160,40,FEMALE,11226,29498
22161,39,MALE,10453,21109
22162,34,MALE,11377,37360
22163,37,MALE,90650,46012
22164,45,MALE,92335,35008
22165,41,FEMALE,91910,42970
22166,47,MALE,77479,96118
22167,42,MALE,91331,39225
22168,41,MALE,93550,37484
22169,45,FEMALE,10025,49733
22170,34,MALE,92345,41423
22171,47,MALE,22193,67190
22172,40,FEMALE,11373,38151
22173,47,MALE,10452,20606
22174,40,MALE,77573,68458
22175,41,FEMALE,77083,52931
22176,39,FEMALE,92503,44829
22177,40,FEMALE,11226,29498
22178,41,MALE,77083,52931
22179,38,FEMALE,10452,20606
22180,40,FEMALE,28269,61899
22181,39,FEMALE,92154,42970
22182,46,FEMALE,77429,78527
22183,44,MALE,77429,78527
22184,41,FEMALE,30349,39141
22185,42,MALE,92154,42970
22186,45,MALE,90044,22091
22187,43,MALE,77429,78527
22188,35,FEMALE,10453,21109
22189,34,MALE,75211,32702
22190,38,FEMALE,93722,43256
22191,45,MALE,87121,34359
22192,37,MALE,77084,53075
22193,41,FEMALE,10456,16664
22194,39,MALE,11219,26648
22195,39,MALE,60618,41355
22196,38,MALE,11355,36973
22197,37,MALE,90011,23851
22198,45,MALE,94565,48523
22199,42,FEMALE,66062,68682
22200,41,MALE,75211,32702
22201,43,MALE,92336,55340
22202,37,MALE,11207,24163
22203,35,MALE,11355,36973
22204,34,FEMALE,90255,30375
22205,39,FEMALE,78577,24216
22206,44,MALE,95076,45354
22207,43,FEMALE,926,26306
22208,39,MALE,60625,40083
22209,46,FEMALE,85364,31515
22210,45,MALE,92683,49686
22211,41,MALE,10467,29044
22212,36,FEMALE,90805,32565
22213,43,FEMALE,8701,35647
22214,40,FEMALE,77449,59198
22215,34,MALE,90201,30029
22216,40,MALE,91710,55185
22217,30,MALE,90255,30375
22218,40,FEMALE,92154,42970
22219,46,FEMALE,11377,37360
22220,36,FEMALE,77573,68458
22221,39,FEMALE,30043,71424
22222,44,MALE,92804,41887
22223,38,MALE,10468,26852
22224,41,FEMALE,77083,52931
22225,45,FEMALE,79912,48627
22226,37,FEMALE,79912,48627
22227,37,FEMALE,90011,23851
22228,35,FEMALE,78572,23799
22229,36,MALE,77083,52931
22230,34,MALE,11368,34746
22231,37,FEMALE,93722,43256
22232,36,FEMALE,11226,29498
22233,36,FEMALE,10467,29044
22234,42,FEMALE,92335,35008
22235,40,MALE,93307,26462
22236,43,MALE,94565,48523
22237,34,FEMALE,28269,61899
22238,32,MALE,77449,59198
22239,44,MALE,75211,32702
22240,37,MALE,30043,71424
22241,36,MALE,10453,21109
22242,39,MALE,90280,35744
22243,41,MALE,11226,29498
22244,34,MALE,91744,46792
22245,42,FEMALE,77036,26931
22246,37,FEMALE,78572,23799
22247,39,MALE,91709,78336
22248,43,MALE,77429,78527
22249,41,MALE,91910,42970
22250,42,FEMALE,92553,38554
22251,36,MALE,92804,41887
22252,42,FEMALE,30044,60427
22253,40,FEMALE,91706,41621
22254,43,MALE,10467,29044
22255,36,FEMALE,75070,84847
22256,36,MALE,95823,36001
22257,37,FEMALE,91331,39225
22258,37,FEMALE,37013,46063
22259,37,FEMALE,75052,60254
22260,43,FEMALE,11207,24163
22261,33,MALE,90805,32565
22262,42,MALE,30349,39141
22263,41,FEMALE,92376,37568
22264,42,FEMALE,90011,23851
22265,32,MALE,90250,33656
22266,43,MALE,60647,35283
22267,37,MALE,91342,48744
22268,36,FEMALE,60629,40279
22269,46,MALE,28269,61899
22270,47,MALE,75211,32702
22271,46,FEMALE,11226,29498
22272,40,MALE,92804,41887
22273,37,MALE,60647,35283
22274,40,MALE,22193,67190
22275,35,MALE,11226,29498
22276,30,FEMALE,11207,24163
22277,41,MALE,92345,41423
22278,40,MALE,78572,23799
22279,46,MALE,90805,32565
22280,35,FEMALE,23464,53486
22281,39,MALE,60617,35534
22282,32,FEMALE,60647,35283
22283,40,FEMALE,92804,41887
22284,36,MALE,91710,55185
22285,45,MALE,94565,48523
22286,36,FEMALE,11373,38151
22287,44,MALE,30349,39141
22288,41,FEMALE,77429,78527
22289,42,MALE,10462,33735
22290,44,FEMALE,92704,49923
22291,38,FEMALE,87121,34359
22292,37,MALE,30349,39141
22293,41,FEMALE,93065,72384
22294,41,FEMALE,77449,59198
22295,43,FEMALE,91709,78336
22296,43,FEMALE,92154,42970
22297,39,MALE,91744,46792
22298,40,FEMALE,60618,41355
22299,47,MALE,77036,26931
22300,41,FEMALE,90650,46012
22301,47,FEMALE,10025,49733
22302,35,FEMALE,60647,35283
22303,43,FEMALE,8701,35647
22304,38,MALE,79936,42857
22305,43,MALE,60647,35283
22306,36,FEMALE,92335,35008
22307,43,MALE,95076,45354
22308,42,FEMALE,60618,41355
22309,35,FEMALE,10468,26852
22310,39,FEMALE,91709,78336
22311,41,FEMALE,91335,40792
22312,40,FEMALE,75211,32702
22313,43,FEMALE,92704,49923
22314,39,MALE,91709,78336
22315,36,MALE,90255,30375
22316,33,MALE,90201,30029
22317,41,MALE,89110,43073
22318,34,FEMALE,90255,30375
22319,39,FEMALE,90255,30375
22320,33,MALE,11234,51446
22321,43,MALE,77429,78527
22322,45,MALE,75211,32702
22323,37,MALE,92503,44829
22324,39,FEMALE,91744,46792
22325,43,FEMALE,77083,52931
22326,44,MALE,78521,23426
22327,43,FEMALE,10002,24022
22328,42,MALE,92154,42970
22329,30,MALE,10468,26852
22330,35,MALE,92345,41423
22331,46,FEMALE,66062,68682
22332,42,FEMALE,90011,23851
22333,39,MALE,11235,31013
22334,37,MALE,92804,41887
22335,39,FEMALE,90280,35744
22336,38,FEMALE,11212,20839
22337,35,MALE,90011,23851
22338,47,MALE,92704,49923
22339,41,FEMALE,93550,37484
22340,39,FEMALE,90706,39362
22341,40,FEMALE,91710,55185
22342,38,FEMALE,10029,22232
22343,45,MALE,93065,72384
22344,43,FEMALE,11212,20839
22345,41,FEMALE,77036,26931
22346,34,FEMALE,77573,68458
22347,38,FEMALE,30043,71424
22348,39,FEMALE,93065,72384
22349,38,FEMALE,77479,96118
22350,40,FEMALE,90201,30029
22351,41,FEMALE,11355,36973
22352,41,FEMALE,79936,42857
22353,36,MALE,91706,41621
22354,41,MALE,77449,59198
22355,40,FEMALE,10025,49733
22356,44,FEMALE,77083,52931
22357,45,MALE,94544,49452
22358,45,FEMALE,91331,39225
22359,49,FEMALE,10029,22232
22360,43,FEMALE,91706,41621
22361,35,MALE,90706,39362
22362,42,MALE,91744,46792
22363,40,FEMALE,92345,41423
22364,48,FEMALE,90706,39362
22365,40,FEMALE,37211,37141
22366,41,MALE,10029,22232
22367,39,FEMALE,10462,33735
22368,43,FEMALE,11207,24163
22369,42,MALE,11373,38151
22370,37,MALE,37013,46063
22371,40,FEMALE,77036,26931
22372,48,FEMALE,91335,40792
22373,44,MALE,90255,30375
22374,43,MALE,91709,78336
22375,41,MALE,23464,53486
22376,38,FEMALE,10002,24022
22377,36,FEMALE,11234,51446
22378,45,FEMALE,91342,48744
22379,36,FEMALE,30044,60427
22380,37,FEMALE,92503,44829
22381,43,MALE,91706,41621
22382,40,FEMALE,66062,68682
22383,46,MALE,94544,49452
22384,43,FEMALE,30044,60427
22385,36,FEMALE,90250,33656
22386,40,FEMALE,91910,42970
22387,37,MALE,90280,35744
22388,33,FEMALE,93033,46342
22389,37,MALE,37211,37141
22390,49,MALE,11234,51446
22391,39,FEMALE,92683,49686
22392,43,FEMALE,60629,40279
22393,40,MALE,90280,35744
22394,42,MALE,10462,33735
22395,46,MALE,11230,32327
22396,45,FEMALE,77449,59198
22397,39,MALE,77584,70113
22398,47,MALE,10467,29044
22399,40,MALE,60629,40279
22400,39,FEMALE,37013,46063
22401,39,FEMALE,10468,26852
22402,39,FEMALE,91342,48744
22403,40,MALE,75217,31532
22404,48,FEMALE,10453,21109
22405,46,MALE,95823,36001
22406,47,MALE,79936,42857
22407,40,FEMALE,11206,18661
22408,38,FEMALE,11219,26648
22409,40,FEMALE,10468,26852
22410,30,FEMALE,77036,26931
22411,36,FEMALE,78572,23799
22412,42,MALE,60629,40279
22413,45,FEMALE,93535,39747
22414,43,MALE,93550,37484
22415,41,MALE,94544,49452
22416,37,MALE,91744,46792
22417,32,FEMALE,10468,26852
22418,41,MALE,10029,22232
22419,40,FEMALE,11212,20839
22420,38,MALE,93065,72384
22421,35,MALE,11206,18661
22422,40,MALE,78521,23426
22423,41,FEMALE,10467,29044
22424,42,MALE,10468,26852
22425,42,FEMALE,10468,26852
22426,31,MALE,75217,31532
22427,33,FEMALE,11212,20839
22428,38,MALE,10029,22232
22429,46,MALE,60625,40083
22430,39,FEMALE,8701,35647
22431,33,FEMALE,11355,36973
22432,41,FEMALE,90280,35744
22433,43,FEMALE,79936,42857
22434,38,MALE,77479,96118
22435,43,FEMALE,10462,33735
22436,31,MALE,77479,96118
22437,38,FEMALE,90805,32565
22438,32,FEMALE,10029,22232
22439,45,MALE,60647,35283
22440,39,MALE,92804,41887
22441,46,MALE,90011,23851
22442,39,MALE,10467,29044
22443,41,MALE,77036,26931
22444,39,FEMALE,91331,39225
22445,35,FEMALE,77494,86488
22446,36,MALE,90650,46012
22447,37,FEMALE,11235,31013
22448,42,MALE,60629,40279
22449,32,FEMALE,77036,26931
22450,39,MALE,85364,31515
22451,48,MALE,30043,71424
22452,44,MALE,90011,23851
22453,40,MALE,93550,37484
22454,43,FEMALE,78572,23799
22455,39,FEMALE,91706,41621
22456,40,FEMALE,10002,24022
22457,37,FEMALE,11355,36973
22458,45,MALE,11235,31013
22459,47,MALE,92553,38554
22460,41,MALE,8701,35647
22461,38,MALE,77573,68458
22462,44,MALE,77429,78527
22463,38,MALE,926,26306
22464,47,FEMALE,77584,70113
22465,37,FEMALE,90201,30029
22466,46,FEMALE,92804,41887
22467,33,FEMALE,66062,68682
22468,34,FEMALE,37211,37141
22469,46,FEMALE,10452,20606
22470,42,MALE,78521,23426
22471,34,FEMALE,10029,22232
22472,42,MALE,22193,67190
22473,36,MALE,87121,34359
22474,37,FEMALE,90650,46012
22475,38,MALE,23464,53486
22476,36,MALE,60629,40279
22477,38,FEMALE,91911,38010
22478,32,FEMALE,90044,22091
22479,36,MALE,10453,21109
22480,38,FEMALE,85364,31515
22481,37,FEMALE,11355,36973
22482,37,MALE,87121,34359
22483,39,MALE,77449,59198
22484,40,FEMALE,77429,78527
22485,45,FEMALE,60617,35534
22486,48,FEMALE,77083,52931
22487,49,MALE,22193,67190
22488,37,MALE,11206,18661
22489,45,FEMALE,91706,41621
22490,45,MALE,10025,49733
22491,35,MALE,11206,18661
22492,37,MALE,91911,38010
22493,33,FEMALE,11214,33765
22494,42,FEMALE,30043,71424
22495,38,MALE,94565,48523
22496,38,MALE,93033,46342
22497,45,MALE,78577,24216
22498,35,FEMALE,11206,18661
22499,40,MALE,75070,84847
22500,35,FEMALE,75070,84847
22501,49,MALE,11355,36973
22502,43,MALE,92804,41887
22503,43,FEMALE,30349,39141
22504,37,MALE,66062,68682
22505,37,MALE,77084,53075
22506,45,FEMALE,79912,48627
22507,41,FEMALE,30043,71424
22508,36,FEMALE,78521,23426
22509,39,FEMALE,92376,37568
22510,40,FEMALE,92683,49686
22511,44,MALE,10452,20606
22512,40,MALE,92345,41423
22513,35,FEMALE,10452,20606
22514,41,MALE,95823,36001
22515,43,MALE,92553,38554
22516,42,FEMALE,926,26306
22517,46,FEMALE,10456,16664
22518,38,MALE,11214,33765
22519,41,MALE,91744,46792
22520,45,MALE,11377,37360
22521,34,MALE,91342,48744
22522,38,FEMALE,92509,45995
22523,35,FEMALE,10029,22232
22524,40,MALE,11373,38151
22525,42,MALE,90044,22091
22526,39,MALE,60617,35534
22527,37,FEMALE,77584,70113
22528,37,MALE,8701,35647
22529,38,MALE,77584,70113
22530,39,MALE,93722,43256
22531,45,MALE,11235,31013
22532,42,FEMALE,92509,45995
22533,38,MALE,11368,34746
22534,37,MALE,94565,48523
22535,46,FEMALE,90011,23851
22536,47,FEMALE,77479,96118
22537,40,FEMALE,28269,61899
22538,35,MALE,92509,45995
22539,40,MALE,93065,72384
22540,43,MALE,11373,38151
22541,44,FEMALE,22193,67190
22542,35,MALE,30043,71424
22543,45,FEMALE,92553,38554
22544,37,FEMALE,91910,42970
22545,34,MALE,91335,40792
22546,35,MALE,10452,20606
22547,47,FEMALE,11230,32327
22548,40,MALE,90044,22091
22549,46,FEMALE,11212,20839
22550,34,FEMALE,37211,37141
22551,43,MALE,37211,37141
22552,33,FEMALE,11230,32327
22553,39,MALE,93065,72384
22554,44,MALE,10002,24022
22555,44,FEMALE,22193,67190
22556,42,MALE,94565,48523
22557,41,FEMALE,10025,49733
22558,39,FEMALE,60629,40279
22559,45,FEMALE,37013,46063
22560,42,FEMALE,22193,67190
22561,35,MALE,87121,34359
22562,40,FEMALE,91911,38010
22563,41,MALE,10458,22072
22564,43,MALE,79936,42857
22565,39,FEMALE,93722,43256
22566,39,MALE,10456,16664
22567,45,MALE,91335,40792
22568,36,MALE,60617,35534
22569,36,FEMALE,23464,53486
22570,39,FEMALE,94565,48523
22571,38,MALE,90250,33656
22572,46,MALE,11235,31013
22573,41,MALE,90011,23851
22574,35,FEMALE,92553,38554
22575,43,MALE,77036,26931
22576,40,FEMALE,91342,48744
22577,49,MALE,91331,39225
22578,42,FEMALE,11377,37360
22579,43,FEMALE,8701,35647
22580,38,MALE,77494,86488
22581,41,MALE,11355,36973
22582,33,MALE,91331,39225
22583,35,FEMALE,87121,34359
22584,41,FEMALE,85364,31515
22585,40,MALE,75211,32702
22586,43,MALE,30349,39141
22587,36,MALE,11230,32327
22588,39,FEMALE,90805,32565
22589,40,MALE,90280,35744
22590,40,MALE,77584,70113
22591,42,FEMALE,10025,49733
22592,38,FEMALE,93065,72384
22593,49,MALE,10462,33735
22594,42,MALE,93307,26462
22595,43,FEMALE,90706,39362
22596,45,FEMALE,95076,45354
22597,43,MALE,10468,26852
22598,38,MALE,93307,26462
22599,35,FEMALE,11234,51446
22600,36,FEMALE,92154,42970
22601,39,MALE,92336,55340
22602,40,FEMALE,10468,26852
22603,41,MALE,77429,78527
22604,40,FEMALE,11373,38151
22605,48,FEMALE,60625,40083
22606,40,FEMALE,10453,21109
22607,31,FEMALE,90250,33656
22608,44,MALE,93065,72384
22609,41,MALE,11207,24163
22610,35,FEMALE,10452,20606
22611,45,MALE,10456,16664
22612,33,FEMALE,95076,45354
22613,46,MALE,28269,61899
22614,43,FEMALE,11207,24163
22615,29,FEMALE,90044,22091
22616,42,FEMALE,92503,44829
22617,44,MALE,92336,55340
22618,47,FEMALE,77494,86488
22619,39,MALE,60618,41355
22620,40,FEMALE,28269,61899
22621,40,FEMALE,90650,46012
22622,36,FEMALE,77083,52931
22623,41,FEMALE,11230,32327
22624,42,MALE,92376,37568
22625,39,MALE,89110,43073
22626,40,MALE,77036,26931
22627,38,MALE,79936,42857
22628,40,FEMALE,60647,35283
22629,45,MALE,79912,48627
22630,33,MALE,87121,34359
22631,34,FEMALE,90250,33656
22632,39,FEMALE,10467,29044
22633,42,MALE,77036,26931
22634,35,MALE,91710,55185
22635,40,MALE,93307,26462
22636,40,FEMALE,10029,22232
22637,36,MALE,89110,43073
22638,45,MALE,92154,42970
22639,42,FEMALE,93535,39747
22640,42,FEMALE,91706,41621
22641,38,FEMALE,10467,29044
22642,37,MALE,10468,26852
22643,38,MALE,78521,23426
22644,47,FEMALE,90805,32565
22645,42,FEMALE,91331,39225
22646,36,MALE,92345,41423
22647,27,FEMALE,10453,21109
22648,46,FEMALE,94565,48523
22649,42,MALE,77083,52931
22650,46,MALE,91342,48744
22651,29,MALE,91342,48744
22652,41,MALE,90044,22091
22653,40,MALE,37013,46063
22654,37,FEMALE,91710,55185
22655,40,MALE,95076,45354
22656,44,FEMALE,79936,42857
22657,35,MALE,10467,29044
22658,35,FEMALE,11207,24163
22659,33,FEMALE,92509,45995
22660,44,MALE,91706,41621
22661,38,FEMALE,37013,46063
22662,32,MALE,60625,40083
22663,42,FEMALE,90250,33656
22664,42,FEMALE,79912,48627
22665,38,FEMALE,90255,30375
22666,40,FEMALE,77479,96118
22667,35,FEMALE,90805,32565
22668,38,MALE,77449,59198
22669,36,FEMALE,11230,32327
22670,33,FEMALE,926,26306
22671,32,FEMALE,77429,78527
22672,38,MALE,10462,33735
22673,37,MALE,90201,30029
22674,40,MALE,11234,51446
22675,37,MALE,93257,30995
22676,37,FEMALE,60629,40279
22677,32,MALE,30349,39141
22678,34,MALE,66062,68682
22679,43,MALE,90250,33656
22680,40,MALE,11230,32327
22681,43,MALE,78521,23426
22682,45,FEMALE,22193,67190
22683,36,MALE,90201,30029
22684,35,MALE,93033,46342
22685,37,FEMALE,90011,23851
22686,38,FEMALE,10468,26852
22687,42,MALE,92804,41887
22688,41,FEMALE,93033,46342
22689,40,MALE,91709,78336
22690,44,MALE,22193,67190
22691,35,FEMALE,10462,33735
22692,34,MALE,78577,24216
22693,36,MALE,92704,49923
22694,37,FEMALE,91710,55185
22695,41,FEMALE,11377,37360
22696,27,FEMALE,90805,32565
22697,50,FEMALE,10452,20606
22698,36,FEMALE,93307,26462
22699,39,MALE,11373,38151
22700,39,FEMALE,60618,41355
22701,39,FEMALE,93722,43256
22702,44,FEMALE,11226,29498
22703,43,FEMALE,94544,49452
22704,39,FEMALE,10452,20606
22705,43,FEMALE,91744,46792
22706,40,MALE,10468,26852
22707,43,FEMALE,10002,24022
22708,31,MALE,91706,41621
22709,36,FEMALE,91342,48744
22710,38,FEMALE,90280,35744
22711,36,MALE,926,26306
22712,46,FEMALE,90255,30375
22713,33,MALE,92503,44829
22714,41,FEMALE,10468,26852
22715,41,FEMALE,11368,34746
22716,47,MALE,90805,32565
22717,41,MALE,78577,24216
22718,39,FEMALE,926,26306
22719,41,FEMALE,10467,29044
22720,42,FEMALE,77449,59198
22721,41,FEMALE,91709,78336
22722,40,FEMALE,11235,31013
22723,45,FEMALE,11219,26648
22724,41,FEMALE,93535,39747
22725,48,FEMALE,77449,59198
22726,46,MALE,10467,29044
22727,42,FEMALE,11377,37360
22728,41,MALE,10462,33735
22729,33,FEMALE,60647,35283
22730,35,MALE,60625,40083
22731,40,FEMALE,78577,24216
22732,36,MALE,10453,21109
22733,43,FEMALE,79912,48627
22734,33,FEMALE,22193,67190
22735,42,MALE,11212,20839
22736,33,FEMALE,92336,55340
22737,37,FEMALE,10467,29044
22738,38,FEMALE,91706,41621
22739,39,MALE,11207,24163
22740,33,MALE,75217,31532
22741,41,MALE,92704,49923
22742,39,FEMALE,90255,30375
22743,39,MALE,93065,72384
22744,40,FEMALE,93033,46342
22745,39,MALE,75052,60254
22746,32,FEMALE,91710,55185
22747,34,MALE,90250,33656
22748,41,FEMALE,77449,59198
22749,49,FEMALE,92503,44829
22750,44,MALE,94544,49452
22751,41,MALE,78521,23426
22752,38,FEMALE,91911,38010
22753,39,MALE,75211,32702
22754,36,FEMALE,11373,38151
22755,42,FEMALE,91911,38010
22756,40,FEMALE,75052,60254
22757,41,FEMALE,92683,49686
22758,37,MALE,91744,46792
22759,40,FEMALE,37211,37141
22760,38,MALE,90650,46012
22761,36,FEMALE,92154,42970
22762,37,FEMALE,11234,51446
22763,43,MALE,91910,42970
22764,46,FEMALE,11207,24163
22765,41,MALE,78572,23799
22766,38,MALE,92683,49686
22767,37,MALE,60625,40083
22768,35,FEMALE,91335,40792
22769,40,MALE,77036,26931
22770,42,FEMALE,92683,49686
22771,39,MALE,77494,86488
22772,32,FEMALE,90044,22091
22773,32,MALE,91910,42970
22774,34,FEMALE,60625,40083
22775,38,MALE,93065,72384
22776,41,FEMALE,93722,43256
22777,44,MALE,77494,86488
22778,35,FEMALE,95076,45354
22779,41,FEMALE,28269,61899
22780,39,FEMALE,77083,52931
22781,40,MALE,10002,24022
22782,40,MALE,23464,53486
22783,43,FEMALE,30044,60427
22784,48,MALE,90201,30029
22785,39,FEMALE,10468,26852
22786,46,FEMALE,93065,72384
22787,37,MALE,93307,26462
22788,34,FEMALE,11214,33765
22789,41,FEMALE,90706,39362
22790,32,MALE,95823,36001
22791,31,FEMALE,93257,30995
22792,41,FEMALE,91744,46792
22793,38,FEMALE,10002,24022
22794,44,FEMALE,92553,38554
22795,35,FEMALE,75052,60254
22796,38,MALE,10462,33735
22797,37,FEMALE,79936,42857
22798,36,FEMALE,93535,39747
22799,39,MALE,11355,36973
22800,45,MALE,92335,35008
22801,42,MALE,92503,44829
22802,39,FEMALE,92336,55340
22803,34,FEMALE,23464,53486
22804,44,FEMALE,10456,16664
22805,39,FEMALE,93722,43256
22806,43,FEMALE,92376,37568
22807,33,FEMALE,93535,39747
22808,39,MALE,92704,49923
22809,41,MALE,77083,52931
22810,38,MALE,93550,37484
22811,43,FEMALE,10462,33735
22812,35,FEMALE,11230,32327
22813,37,FEMALE,11234,51446
22814,38,FEMALE,10025,49733
22815,43,FEMALE,93535,39747
22816,37,MALE,10452,20606
22817,32,MALE,11368,34746
22818,39,MALE,85364,31515
22819,40,MALE,926,26306
22820,41,MALE,77479,96118
22821,33,FEMALE,30044,60427
22822,36,MALE,91709,78336
22823,36,FEMALE,10029,22232
22824,39,MALE,78521,23426
22825,43,MALE,91910,42970
22826,39,FEMALE,10002,24022
22827,42,FEMALE,90255,30375
22828,45,FEMALE,93535,39747
22829,41,MALE,75217,31532
22830,40,FEMALE,11226,29498
22831,40,FEMALE,92704,49923
22832,33,MALE,10025,49733
22833,35,FEMALE,90044,22091
22834,41,MALE,90255,30375
22835,38,MALE,92704,49923
22836,38,MALE,77084,53075
22837,41,MALE,11214,33765
22838,32,MALE,92509,45995
22839,43,MALE,95076,45354
22840,41,MALE,30349,39141
22841,34,MALE,93550,37484
22842,37,MALE,10025,49733
22843,34,MALE,10467,29044
22844,36,FEMALE,90650,46012
22845,37,MALE,22193,67190
22846,41,MALE,60629,40279
22847,34,FEMALE,90650,46012
22848,32,MALE,91331,39225
22849,38,FEMALE,90805,32565
22850,44,MALE,10025,49733
22851,34,FEMALE,22193,67190
22852,40,FEMALE,11377,37360
22853,33,FEMALE,92503,44829
22854,39,MALE,28269,61899
22855,40,FEMALE,94544,49452
22856,41,MALE,92335,35008
22857,36,FEMALE,10456,16664
22858,35,MALE,77479,96118
22859,36,FEMALE,92704,49923
22860,32,MALE,77429,78527
22861,40,FEMALE,92154,42970
22862,47,MALE,89110,43073
22863,39,MALE,92804,41887
22864,51,FEMALE,10468,26852
22865,40,FEMALE,60629,40279
22866,44,FEMALE,92154,42970
22867,36,MALE,22193,67190
22868,42,MALE,90805,32565
22869,38,MALE,75217,31532
22870,39,MALE,78572,23799
22871,43,MALE,93033,46342
22872,43,MALE,92335,35008
22873,37,MALE,92154,42970
22874,34,FEMALE,60647,35283
22875,42,FEMALE,23464,53486
22876,41,MALE,77083,52931
22877,38,MALE,77573,68458
22878,46,MALE,11355,36973
22879,35,MALE,11230,32327
22880,42,MALE,30043,71424
22881,37,MALE,77573,68458
22882,40,MALE,93535,39747
22883,40,FEMALE,10462,33735
22884,48,MALE,77084,53075
22885,38,MALE,93550,37484
22886,41,MALE,10025,49733
22887,45,MALE,91911,38010
22888,41,MALE,91910,42970
22889,40,MALE,87121,34359
22890,42,FEMALE,60618,41355
22891,40,FEMALE,90250,33656
22892,44,MALE,91342,48744
22893,35,MALE,90805,32565
22894,36,FEMALE,10452,20606
22895,39,MALE,22193,67190
22896,34,FEMALE,75217,31532
22897,36,FEMALE,92335,35008
22898,36,FEMALE,92683,49686
22899,34,MALE,10025,49733
22900,37,FEMALE,11214,33765
22901,44,MALE,91911,38010
22902,43,MALE,90650,46012
22903,32,FEMALE,93033,46342
22904,32,MALE,90250,33656
22905,43,FEMALE,92553,38554
22906,37,FEMALE,10458,22072
22907,39,FEMALE,87121,34359
22908,33,MALE,91331,39225
22909,38,FEMALE,91744,46792
22910,40,FEMALE,23464,53486
22911,39,MALE,78521,23426
22912,36,MALE,79936,42857
22913,38,FEMALE,60617,35534
22914,45,FEMALE,94565,48523
22915,39,MALE,60629,40279
22916,46,FEMALE,91744,46792
22917,35,FEMALE,91331,39225
22918,41,MALE,10468,26852
22919,41,FEMALE,11235,31013
22920,34,MALE,78577,24216
22921,40,FEMALE,37013,46063
22922,39,FEMALE,93033,46342
22923,40,FEMALE,92804,41887
22924,40,FEMALE,8701,35647
22925,42,MALE,10456,16664
22926,40,FEMALE,30044,60427
22927,43,MALE,94544,49452
22928,42,FEMALE,90201,30029
22929,41,FEMALE,85364,31515
22930,43,MALE,93550,37484
22931,36,MALE,22193,67190
22932,38,MALE,60617,35534
22933,44,MALE,92683,49686
22934,37,MALE,95823,36001
22935,42,MALE,77084,53075
22936,45,MALE,75052,60254
22937,36,MALE,11212,20839
22938,37,FEMALE,60647,35283
22939,37,MALE,95076,45354
22940,43,MALE,92804,41887
22941,38,FEMALE,11230,32327
22942,37,MALE,90805,32565
22943,36,FEMALE,11212,20839
22944,36,FEMALE,11234,51446
22945,46,FEMALE,89110,43073
22946,34,MALE,78572,23799
22947,35,MALE,11368,34746
22948,39,FEMALE,75211,32702
22949,38,FEMALE,10453,21109
22950,39,FEMALE,91709,78336
22951,35,FEMALE,91706,41621
22952,34,FEMALE,90650,46012
22953,38,FEMALE,11214,33765
22954,34,FEMALE,75070,84847
22955,40,FEMALE,94565,48523
22956,41,MALE,11373,38151
22957,37,MALE,77584,70113
22958,39,FEMALE,66062,68682
22959,40,FEMALE,91911,38010
22960,35,FEMALE,78577,24216
22961,37,MALE,11355,36973
22962,35,MALE,60625,40083
22963,43,MALE,89110,43073
22964,37,MALE,77083,52931
22965,36,FEMALE,11373,38151
22966,37,MALE,23464,53486
22967,39,FEMALE,28269,61899
22968,40,FEMALE,28269,61899
22969,40,FEMALE,37013,46063
22970,42,FEMALE,92704,49923
22971,40,MALE,11368,34746
22972,30,FEMALE,11377,37360
22973,46,MALE,90706,39362
22974,42,MALE,10025,49733
22975,39,FEMALE,92804,41887
22976,35,FEMALE,77036,26931
22977,36,MALE,90044,22091
22978,38,FEMALE,11207,24163
22979,38,MALE,92345,41423
22980,40,MALE,92804,41887
22981,42,MALE,10453,21109
22982,37,FEMALE,75217,31532
22983,50,MALE,8701,35647
22984,41,FEMALE,77494,86488
22985,39,FEMALE,10468,26852
22986,33,MALE,93257,30995
22987,36,FEMALE,10029,22232
22988,38,MALE,91706,41621
22989,38,FEMALE,85364,31515
22990,43,FEMALE,92503,44829
22991,38,MALE,77084,53075
22992,39,MALE,89110,43073
22993,40,FEMALE,10468,26852
22994,37,MALE,91910,42970
22995,36,FEMALE,11355,36973
22996,37,MALE,87121,34359
22997,40,MALE,11230,32327
22998,36,MALE,11368,34746
22999,39,MALE,11207,24163
23000,36,MALE,11235,31013
23001,42,FEMALE,23464,53486
23002,36,FEMALE,95076,45354
23003,36,FEMALE,87121,34359
23004,36,MALE,10453,21109
23005,42,MALE,23464,53486
23006,34,MALE,91710,55185
23007,42,FEMALE,92503,44829
23008,40,MALE,90805,32565
23009,35,FEMALE,93550,37484
23010,42,FEMALE,77084,53075
23011,36,MALE,85364,31515
23012,35,FEMALE,79936,42857
23013,43,MALE,66062,68682
23014,44,MALE,91709,78336
23015,46,MALE,77479,96118
23016,35,FEMALE,87121,34359
23017,40,MALE,75052,60254
23018,33,FEMALE,77084,53075
23019,39,FEMALE,11355,36973
23020,33,FEMALE,92509,45995
23021,40,FEMALE,926,26306
23022,37,FEMALE,92376,37568
23023,36,FEMALE,93535,39747
